cluster_id,n_nodes,n_seed,sum_kzt_internal,top_gids,hypothesis
57,4,1,79050,100000001852140100;100000006888238100;100000003148220100,"Группа из 4 узлов, seed 1; кандидаты: консолидация 0, распределение 0. Связность требует проверки."
58,4,0,332709,100000004610802100;100000002516862100;100000002513028100,"Группа из 4 узлов, seed 0; кандидаты: консолидация 0, распределение 0. Связность требует проверки."
59,4,2,1499679,100000008418835100;100000008730021100;100000008701944100,"Группа из 4 узлов, seed 2; кандидаты: консолидация 0, распределение 0. Связность требует проверки."
60,3,1,450000,100000000769919100;100000002371751100;100000007018630100,"Группа из 3 узлов, seed 1; кандидаты: консолидация 0, распределение 0. Связность требует проверки."
61,3,1,390167.62,100000002781227100;100000002796853100;100000008522127100,"Группа из 3 узлов, seed 1; кандидаты: консолидация 0, распределение 0. Связность требует проверки."
62,3,0,1557988,100000004035925100;100000008619159100;100000008258458100,"Группа из 3 узлов, seed 0; кандидаты: консолидация 0, распределение 0. Связность требует проверки."
63,3,1,450816,100000005034574100;100000007283257100;100000004388983100,"Группа из 3 узлов, seed 1; кандидаты: консолидация 0, распределение 0. Связность требует проверки."
64,3,0,627870,100000004666651100;100000005664632100;100000008628231100,"Группа из 3 узлов, seed 0; кандидаты: консолидация 0, распределение 0. Связность требует проверки."
65,2,0,761255,100000004586598100;100000000583220100,"Группа из 2 узлов, seed 0; кандидаты: консолидация 0, распределение 0. Связность требует проверки."
66,2,1,30000,100000003980083100;100000003200071100,"Группа из 2 узлов, seed 1; кандидаты: консолидация 0, распределение 0. Связность требует проверки."
67,2,1,81465,100000003865939100;100000005392290100,"Группа из 2 узлов, seed 1; кандидаты: консолидация 0, распределение 0. Связность требует проверки."
68,2,0,857500,100000008324800100;100000007390016100,"Группа из 2 узлов, seed 0; кандидаты: консолидация 0, распределение 0. Связность требует проверки."
69,1,1,0,100000000456947100,"Группа из 1 узлов, seed 1; кандидаты: консолидация 0, распределение 0. Связность требует проверки."
70,1,1,0,100000003265658100,"Группа из 1 узлов, seed 1; кандидаты: консолидация 0, распределение 0. Связность требует проверки."
71,1,1,0,100000003349739100,"Группа из 1 узлов, seed 1; кандидаты: консолидация 0, распределение 0. Связность требует проверки."
72,1,1,0,100000003770083100,"Группа из 1 узлов, seed 1; кандидаты: консолидация 0, распределение 0. Связность требует проверки."
73,1,1,0,100000004021459100,"Группа из 1 узлов, seed 1; кандидаты: консолидация 0, распределение 0. Связность требует проверки."
74,1,1,0,100000004174835100,"Группа из 1 узлов, seed 1; кандидаты: консолидация 0, распределение 0. Связность требует проверки."
75,1,1,0,100000005017150100,"Группа из 1 узлов, seed 1; кандидаты: консолидация 0, распределение 0. Связность требует проверки."
76,1,1,0,100000005087431100,"Группа из 1 узлов, seed 1; кандидаты: консолидация 0, распределение 0. Связность требует проверки."
77,1,1,0,100000005235389100,"Группа из 1 узлов, seed 1; кандидаты: консолидация 0, распределение 0. Связность требует проверки."
78,1,1,0,100000005480435100,"Группа из 1 узлов, seed 1; кандидаты: консолидация 0, распределение 0. Связность требует проверки."
79,1,1,0,100000005495722100,"Группа из 1 узлов, seed 1; кандидаты: консолидация 0, распределение 0. Связность требует проверки."
80,1,1,0,100000005550592100,"Группа из 1 узлов, seed 1; кандидаты: консолидация 0, распределение 0. Связность требует проверки."
81,1,1,0,100000005560900100,"Группа из 1 узлов, seed 1; кандидаты: консолидация 0, распределение 0. Связность требует проверки."
82,1,1,0,100000005568407100,"Группа из 1 узлов, seed 1; кандидаты: консолидация 0, распределение 0. Связность требует проверки."
83,1,1,0,100000008117324100,"Группа из 1 узлов, seed 1; кандидаты: консолидация 0, распределение 0. Связность требует проверки."
84,1,1,0,100000008205000100,"Группа из 1 узлов, seed 1; кандидаты: консолидация 0, распределение 0. Связность требует проверки."
85,1,1,0,100000008513251100,"Группа из 1 узлов, seed 1; кандидаты: консолидация 0, распределение 0. Связность требует проверки."
86,1,1,0,100000008669037100,"Группа из 1 узлов, seed 1; кандидаты: консолидация 0, распределение 0. Связность требует проверки."
87,1,1,0,100000008701222100,"Группа из 1 узлов, seed 1; кандидаты: консолидация 0, распределение 0. Связность требует проверки."
